=======================================================================================
STELLAR OBJECT TYPES DATA FILE - Captain Kwok's Balance Mod v1.20+ (Adapted from FQM)
=======================================================================================

Maximum Stellar Object Types Allowed = 1000

Allowable Values for Physical Type: 
  None, Planet, Asteroids, Storm, Star, Warp Point, Destroyed Star, Comet

Allowable Values for Planet Size:
  Asteroids, Tiny, Small, Medium, Large, Huge

Allowable Values for Planet Physical Type:
  Rock, Ice, Gas Giant

Allowable Values for Planet Atmosphere:
  None, Methane, Oxygen, Hydrogen, Carbon Dioxide

NOTE: The following combinations of plant physical type and atmosphere are 
not allowed: Gas Giant x None.

Allowable Values for all other sizes:
  Tiny, Small, Medium, Large, Huge

Allowable Values for Star Age:
  Young, Average, Old, Ancient

Allowable Values for Star Color:
  Yellow, Red, Purple, Green, Blue, White, Orange

Allowable Values for Star Luminosity:
  Dim, Average, Bright

Horrible lies about planet atmosphere texture colors:
None           - Gray
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Carbon_Colonized.bmp

Stellar Object Name        := Planet Terr Ringed 0004 Large
Physical Type              := Planet
XFile Class Name           := Planet Terr Ringed 0004 Large
Maximum Model Size         := 20.01
Hex Size                   := 1
Picture Index              := 493
Portrait Filename          := planet_terr_ringed_0004_large.bmp
Large Portrait Filename    := planet_terr_ringed_0004_large_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Rock
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Carbon_Colonized.bmp

Stellar Object Name        := Planet Terr Ringed 0005 Huge
Physical Type              := Planet
XFile Class Name           := Planet Terr Ringed 0005 Huge
Maximum Model Size         := 24.0126
Hex Size                   := 1
Picture Index              := 494
Portrait Filename          := planet_terr_ringed_0005_huge.bmp
Large Portrait Filename    := planet_terr_ringed_0005_huge_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Rock
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Terr Ringed 0005 Large
Physical Type              := Planet
XFile Class Name           := Planet Terr Ringed 0005 Large
Maximum Model Size         := 20.01
Hex Size                   := 1
Picture Index              := 495
Portrait Filename          := planet_terr_ringed_0005_large.bmp
Large Portrait Filename    := planet_terr_ringed_0005_large_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Rock
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Oxygen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Oxygen_Colonized.bmp

Stellar Object Name        := Planet Ven Ringed 0001 Huge
Physical Type              := Planet
XFile Class Name           := Planet Ven Ringed 0001 Huge
Maximum Model Size         := 24.0126
Hex Size                   := 1
Picture Index              := 636
Portrait Filename          := planet_ven_ringed_0001_huge.bmp
Large Portrait Filename    := planet_ven_ringed_0001_huge_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ven Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Ven Ringed 0001 Large
Physical Type              := Planet
XFile Class Name           := Planet Ven Ringed 0001 Large
Maximum Model Size         := 20.01
Hex Size                   := 1
Picture Index              := 637
Portrait Filename          := planet_ven_ringed_0001_large.bmp
Large Portrait Filename    := planet_ven_ringed_0001_large_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ven Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Hydrogen_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Hydrogen_Colonized.bmp

Stellar Object Name        := Planet Ven Ringed 0002 Huge
Physical Type              := Planet
XFile Class Name           := Planet Ven Ringed 0002 Huge
Maximum Model Size         := 24.0126
Hex Size                   := 1
Picture Index              := 638
Portrait Filename          := planet_ven_ringed_0002_huge.bmp
Large Portrait Filename    := planet_ven_ringed_0002_huge_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Rock
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ven Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Carbon_Colonized.bmp

Stellar Object Name        := Planet Ven Ringed 0002 Large
Physical Type              := Planet
XFile Class Name           := Planet Ven Ringed 0002 Large
Maximum Model Size         := 20.01
Hex Size                   := 1
Picture Index              := 639
Portrait Filename          := planet_ven_ringed_0002_large.bmp
Large Portrait Filename    := planet_ven_ringed_0002_large_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Rock
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ven Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Carbon_Colonized.bmp

Stellar Object Name        := Planet Ven Ringed 0003 Huge
Physical Type              := Planet
XFile Class Name           := Planet Ven Ringed 0003 Huge
Maximum Model Size         := 24.0126
Hex Size                   := 1
Picture Index              := 640
Portrait Filename          := planet_ven_ringed_0003_huge.bmp
Large Portrait Filename    := planet_ven_ringed_0003_huge_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ven Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Ven Ringed 0003 Large
Physical Type              := Planet
XFile Class Name           := Planet Ven Ringed 0003 Large
Maximum Model Size         := 20.01
Hex Size                   := 1
Picture Index              := 641
Portrait Filename          := planet_ven_ringed_0003_large.bmp
Large Portrait Filename    := planet_ven_ringed_0003_large_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ven Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Methane_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Methane_Colonized.bmp

Stellar Object Name        := Planet Ven Ringed 0004 Huge
Physical Type              := Planet
XFile Class Name           := Planet Ven Ringed 0004 Huge
Maximum Model Size         := 24.0126
Hex Size                   := 1
Picture Index              := 642
Portrait Filename          := planet_ven_ringed_0004_huge.bmp
Large Portrait Filename    := planet_ven_ringed_0004_huge_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Rock
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ven Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Carbon_Colonized.bmp

Stellar Object Name        := Planet Ven Ringed 0004 Large
Physical Type              := Planet
XFile Class Name           := Planet Ven Ringed 0004 Large
Maximum Model Size         := 20.01
Hex Size                   := 1
Picture Index              := 643
Portrait Filename          := planet_ven_ringed_0004_large.bmp
Large Portrait Filename    := planet_ven_ringed_0004_large_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Rock
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ven Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_Rock_Carbon_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_Carbon_Colonized.bmp

Stellar Object Name        := Planet Ven Ringed 0005 Huge
Physical Type              := Planet
XFile Class Name           := Planet Ven Ringed 0005 Huge
Maximum Model Size         := 24.0126
Hex Size                   := 1
Picture Index              := 644
Portrait Filename          := planet_ven_ringed_0005_huge.bmp
Large Portrait Filename    := planet_ven_ringed_0005_huge_lp.jpg
Description                := 
Planet Size                := Huge
Planet Physical Type       := Rock
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ven Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Rock_None_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_None_Colonized.bmp

Stellar Object Name        := Planet Ven Ringed 0005 Large
Physical Type              := Planet
XFile Class Name           := Planet Ven Ringed 0005 Large
Maximum Model Size         := 20.01
Hex Size                   := 1
Picture Index              := 645
Portrait Filename          := planet_ven_ringed_0005_large.bmp
Large Portrait Filename    := planet_ven_ringed_0005_large_lp.jpg
Description                := 
Planet Size                := Large
Planet Physical Type       := Rock
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Ven Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Rock_None_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_None_Colonized.bmp

//------------------------------------------------------------------------------
// Normal Planets
//------------------------------------------------------------------------------
Stellar Object Name        := Planet Moon 0001 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Moon 0001 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 270
Portrait Filename          := planet_moon_0001_tiny.bmp
Large Portrait Filename    := planet_moon_0001_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Moon Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Rock_None_Empty.bmp
Planet Surface Colonized   := PlanetSurface_Rock_None_Colonized.bmp

Stellar Object Name        := Planet Moon 0002 Tiny
Physical Type              := Planet
XFile Class Name           := Planet Moon 0002 Tiny
Maximum Model Size         := 8.0
Hex Size                   := 1
Picture Index              := 275
Portrait Filename          := planet_moon_0002_tiny.bmp
Large Portrait Filename    := planet_moon_0002_tiny_lp.jpg
Description                := 
Planet Size                := Tiny
Planet Physical Type       := Rock
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Moon Temperature
Planet Radiation           := Formula Planet None Radiation
Planet Surface Empty       := PlanetSurface_Rock_None_Empty.bmp
